MedInc,HouseAge,AveRooms,Population,AveOccup,Latitude,price
2.9452,17.0,5.12933025404157,2840.0,2.1862971516551193,38.61,1.156
3.1654,25.0,5.267605633802817,564.0,2.647887323943662,38.6,1.116
3.1194,17.0,4.760683760683761,848.0,2.415954415954416,38.6,1.125
4.0938,29.0,5.721973094170403,600.0,2.690582959641256,38.6,1.091
5.31,15.0,7.1680851063829785,1733.0,3.6872340425531913,38.57,1.275
3.311,17.0,5.4174174174174174,1694.0,2.5435435435435436,38.56,1.094
3.6897,25.0,4.1437125748503,504.0,3.0179640718562872,38.57,1.011
4.5766,18.0,6.088541666666667,614.0,3.1979166666666665,38.56,1.087
2.9693,13.0,4.452313503305005,2420.0,2.2851746931067045,38.54,1.044
3.1042,18.0,5.463414634146342,95.0,2.317073170731707,38.53,1.65
2.3787,19.0,4.582037996545768,1419.0,2.4507772020725387,38.58,0.913
2.6471,16.0,4.0986666666666665,1125.0,3.0,38.58,0.907
2.5035,10.0,4.871227364185111,962.0,1.9356136820925554,38.58,1.125
3.5192,9.0,4.863716814159292,1663.0,2.943362831858407,38.57,1.133
2.5,22.0,4.916,733.0,2.932,38.57,1.016
2.3684,17.0,4.795857988165681,706.0,2.088757396449704,38.57,1.5
3.0481,3.0,4.2090452261306535,2081.0,2.091457286432161,38.59,0.925
3.6563,19.0,5.125,1346.0,2.8041666666666667,38.59,0.956
2.1116,25.0,4.897226753670473,1660.0,2.707993474714519,38.59,0.896
2.8966,29.0,5.234285714285714,1619.0,3.083809523809524,38.58,0.924
2.9896,12.0,5.016863406408095,1440.0,2.4283305227655987,38.56,1.186
4.1447,11.0,5.630952380952381,1701.0,3.375,38.55,1.14
3.5691,12.0,5.021335807050093,8656.0,2.676561533704391,38.54,1.163
2.9464,19.0,5.672661870503597,3012.0,2.70863309352518,38.56,1.135
2.6635,16.0,4.555555555555555,1762.0,2.0608187134502924,38.57,1.358
2.7679,18.0,6.1354466858789625,815.0,2.3487031700288186,38.56,1.18
5.6485,26.0,7.629787234042553,653.0,2.7787234042553193,38.57,1.295
4.5066,16.0,5.420618556701031,1265.0,2.6082474226804124,38.56,1.402
5.0917,17.0,6.125954198473282,748.0,2.854961832061069,38.58,1.341
4.4602,14.0,5.836215666327568,2731.0,2.77822990844354,38.57,1.345
3.9934,18.0,5.781935483870968,2211.0,2.8529032258064517,38.55,1.233
5.0427,22.0,6.405405405405405,1216.0,2.9877149877149876,38.55,1.269
2.8021,33.0,6.2356020942408374,554.0,2.900523560209424,38.55,1.188
5.0622,16.0,6.140161725067386,1203.0,3.242587601078167,38.56,1.324
5.2881,17.0,6.573389651531151,3064.0,3.235480464625132,38.56,1.38
4.5815,21.0,6.165909090909091,1287.0,2.925,38.55,1.255
1.8288,20.0,4.277777777777778,667.0,2.3159722222222223,38.56,0.325
2.0901,27.0,4.06,852.0,1.8933333333333333,38.56,0.525
4.15,19.0,6.180451127819549,457.0,3.43609022556391,38.51,1.575
4.2206,29.0,6.639204545454546,1054.0,2.9943181818181817,38.51,1.577
4.3658,4.0,6.799092676604018,10329.0,3.347051198963059,38.47,1.306
4.5604,4.0,6.737383177570093,6578.0,3.073831775700935,38.47,1.459
5.4445,3.0,8.531645569620252,990.0,3.132911392405063,38.43,2.376
5.8831,19.0,6.881188118811881,1320.0,3.267326732673267,38.44,2.099
4.3879,2.0,7.105691056910569,2816.0,2.861788617886179,38.46,1.444
5.7452,14.0,7.0285087719298245,1439.0,3.155701754385965,38.44,2.409
5.8239,17.0,6.887323943661972,1970.0,3.082942097026604,38.41,2.475
5.1811,6.0,9.431884057971015,1168.0,3.3855072463768114,38.42,1.884
3.5625,14.0,5.769349845201238,1741.0,2.695046439628483,38.41,1.257
3.3281,18.0,4.88539741219963,1755.0,3.243992606284658,38.42,0.912
4.7557,7.0,6.874717832957111,2916.0,3.291196388261851,38.41,1.504
4.45,10.0,5.834752981260648,1538.0,2.6201022146507666,38.41,1.387
4.8831,15.0,6.74512987012987,1722.0,2.7954545454545454,38.4,1.544
6.2575,15.0,7.35546875,893.0,3.48828125,38.39,1.435
3.175,11.0,5.476415094339623,1373.0,3.2382075471698113,38.4,0.944
4.175,18.0,5.709371293001186,2333.0,2.767497034400949,38.4,1.444
5.2447,10.0,6.755936675461742,2568.0,3.387862796833773,38.39,1.481
7.0326,10.0,6.670967741935484,478.0,3.0838709677419356,38.37,2.411
3.8897,14.0,6.097222222222222,1402.0,3.2453703703703702,38.36,1.757
4.6989,14.0,6.291469194312796,1277.0,3.0260663507109005,38.4,2.138
4.5368,20.0,6.113095238095238,934.0,2.7797619047619047,38.43,2.193
4.5272,17.0,5.895161290322581,1148.0,3.086021505376344,38.36,1.917
4.4107,17.0,6.426966292134831,626.0,3.5168539325842696,38.31,1.516
4.1974,14.0,6.058035714285714,695.0,3.1026785714285716,38.33,1.578
3.9808,20.0,5.678688524590164,999.0,3.275409836065574,38.28,1.602
4.4125,20.0,6.0,712.0,3.2511415525114153,38.27,1.446
4.8073,11.0,6.669527896995708,793.0,3.40343347639485,38.28,1.567
3.2234,17.0,5.2,1986.0,3.7471698113207546,38.28,0.82
4.4306,14.0,5.355191256830601,659.0,3.601092896174863,38.28,1.701
1.9485,16.0,4.518518518518518,687.0,1.8174603174603174,38.28,1.554
3.215,19.0,4.837931034482758,901.0,3.106896551724138,38.26,1.046
1.8846,22.0,4.20952380952381,1005.0,2.392857142857143,38.26,0.883
4.1179,4.0,6.42707240293809,3077.0,3.228751311647429,38.26,1.346
2.5727,27.0,4.787234042553192,1703.0,3.2940038684719535,38.25,0.861
4.0516,8.0,6.201298701298701,6002.0,3.543093270365998,38.46,1.212
2.3343,11.0,4.361046959199384,3422.0,2.634334103156274,38.47,0.978
4.0625,18.0,5.259541984732825,818.0,3.122137404580153,38.46,1.003
4.35,21.0,5.93687707641196,988.0,3.2823920265780733,38.47,0.962
4.1597,16.0,5.214592274678112,787.0,3.3776824034334765,38.47,0.959
3.3608,5.0,5.00972590627763,3139.0,2.775419982316534,38.47,1.089
3.5461,10.0,5.029411764705882,2499.0,2.826923076923077,38.46,1.036
4.9516,3.0,7.338559163867115,16305.0,3.043113101903695,38.43,1.537
3.0833,24.0,6.42,1966.0,7.864,38.34,1.625
4.4519,32.0,5.78714859437751,629.0,2.5261044176706826,38.37,1.375
2.0048,36.0,4.734375,569.0,2.22265625,38.34,0.729
2.8616,47.0,6.4036697247706424,630.0,2.889908256880734,38.29,0.925
2.9744,43.0,6.070063694267516,996.0,3.171974522292994,38.26,1.368
1.6458,52.0,4.2924528301886795,429.0,2.0235849056603774,38.26,0.528
2.4353,36.0,5.717213114754099,700.0,2.8688524590163933,38.19,1.625
3.3398,19.0,5.409944751381215,2150.0,2.3756906077348066,38.1,0.897
5.8324,17.0,6.457960644007156,1734.0,3.1019677996422184,36.9,3.742
4.025,21.0,5.478935698447893,1753.0,3.8869179600886916,36.89,2.938
4.6477,27.0,6.098214285714286,1230.0,3.6607142857142856,36.92,2.659
2.6719,23.0,5.159754224270353,1862.0,2.860215053763441,36.85,1.936
2.625,36.0,6.029585798816568,602.0,3.562130177514793,36.86,2.1
4.7813,21.0,5.741176470588235,1862.0,3.1294117647058823,36.88,2.415
4.2333,20.0,6.1981566820276495,731.0,3.3686635944700463,36.81,3.633
3.1375,11.0,4.716374269005848,1617.0,4.728070175438597,36.86,1.462
2.6818,41.0,4.680851063829787,389.0,4.138297872340425,36.86,2.25
2.8839,11.0,4.591397849462366,1474.0,3.9623655913978495,36.85,1.459
2.6598,50.0,4.803603603603603,1768.0,3.1855855855855855,36.85,1.573
2.9554,52.0,5.068119891008174,1215.0,3.310626702997275,36.84,1.365
3.0912,40.0,4.396261682242991,1430.0,2.6728971962616823,36.84,1.553
3.7049,23.0,5.239644970414201,1105.0,3.269230769230769,36.84,1.922
1.9405,36.0,4.925490196078432,910.0,3.5686274509803924,36.86,1.454
3.7316,13.0,5.508701472556894,2903.0,3.8862115127175367,36.85,1.924
4.1875,6.0,5.816358024691358,2061.0,3.1805555555555554,36.84,2.176
3.5714,11.0,5.575418994413408,1023.0,2.857541899441341,36.84,2.43
3.6354,17.0,5.457380457380458,1487.0,3.0914760914760913,36.84,2.212
4.76,14.0,6.096666666666667,1951.0,3.2516666666666665,36.83,2.16
3.067,11.0,5.659021406727828,1749.0,2.6743119266055047,36.83,2.079
4.005,7.0,4.966767371601208,1143.0,3.4531722054380665,36.84,1.804
2.3125,7.0,5.348684210526316,677.0,2.226973684210526,36.85,1.708
3.6333,30.0,5.431578947368421,288.0,3.031578947368421,36.79,2.025
5.0871,7.0,6.401388888888889,1660.0,2.3055555555555554,36.81,2.905
4.1528,15.0,7.389355742296919,1289.0,3.6106442577030813,36.76,3.368
2.2132,23.0,7.596153846153846,166.0,3.1923076923076925,36.72,1.0
3.2292,52.0,7.075313807531381,618.0,2.585774058577406,36.47,2.25
6.1287,4.0,6.791896869244936,10450.0,3.2074892572130143,34.01,2.896
8.4411,2.0,10.296296296296296,179.0,3.314814814814815,33.97,5.00001
5.7763,14.0,6.847746650426309,3108.0,3.7856272838002436,33.99,2.067
6.7172,3.0,11.287383177570094,2497.0,2.917056074766355,33.98,2.924
5.6501,4.0,6.162349968414403,4662.0,2.9450410612760582,33.97,2.549
5.228,16.0,6.569451309935739,6931.0,3.426099851705388,33.97,1.878
3.851,10.0,4.936789449749886,6474.0,2.9440654843110505,33.97,1.372
6.2141,4.0,6.716019417475728,3941.0,3.1885113268608416,33.92,2.522
7.5839,13.0,8.268907563025211,364.0,3.0588235294117645,33.95,4.269
5.1165,40.0,5.747368421052632,457.0,2.405263157894737,33.94,1.842
2.725,28.0,5.484732824427481,724.0,2.763358778625954,34.09,1.402
3.7802,10.0,5.087403598971722,1117.0,2.87146529562982,34.08,1.073
3.625,25.0,5.305555555555555,1098.0,3.388888888888889,34.09,1.218
2.5972,29.0,4.037974683544304,1216.0,3.848101265822785,34.08,1.343
3.8875,31.0,5.15406162464986,1187.0,3.3249299719887957,34.07,1.292
4.5185,30.0,5.828767123287672,2129.0,2.9164383561643836,34.08,1.425
3.7083,35.0,5.858181818181818,1970.0,3.581818181818182,34.07,1.31
3.8586,34.0,5.385126162018592,2470.0,3.2802124833997346,34.07,1.36
3.2344,14.0,5.248730964467005,2026.0,2.5710659898477157,34.08,1.282
3.6,24.0,5.351648351648351,1286.0,3.532967032967033,34.07,1.393
4.1448,33.0,5.961734693877551,2769.0,3.5318877551020407,34.08,1.373
3.7969,33.0,5.122112211221122,1326.0,4.376237623762377,34.07,1.284
2.7986,29.0,4.409090909090909,649.0,3.2777777777777777,34.06,1.144
2.5536,25.0,4.510791366906475,1337.0,3.2062350119904077,34.06,1.44
2.3049,25.0,3.641843971631206,2271.0,4.026595744680851,34.06,1.5
2.9107,7.0,5.545454545454546,431.0,3.265151515151515,34.06,0.953
1.4722,27.0,3.9831460674157304,1970.0,3.689138576779026,34.06,0.913
2.5395,25.0,4.970588235294118,1070.0,2.8609625668449197,34.05,1.875
4.3264,10.0,5.1652892561983474,1055.0,2.90633608815427,34.05,1.289
4.7357,24.0,6.016985138004246,1815.0,3.8535031847133756,34.05,1.625
3.625,16.0,4.404833836858006,912.0,2.7552870090634443,34.06,1.604
2.5735,20.0,4.742203742203742,1545.0,3.212058212058212,34.05,1.305
2.7321,31.0,4.703389830508475,1662.0,3.5211864406779663,34.05,1.043
4.0614,8.0,4.6725888324873095,1243.0,3.1548223350253806,34.05,1.07
4.0096,5.0,5.061293984108967,2028.0,2.3019296254256525,34.04,1.826
3.5954,13.0,5.387195121951219,2870.0,2.9166666666666665,34.04,1.63
4.625,20.0,6.25,1054.0,3.378205128205128,34.04,2.221
2.9811,17.0,5.747545582047686,1859.0,2.6072931276297333,34.04,2.318
5.6029,17.0,6.058455114822547,1652.0,3.4488517745302714,34.03,1.618
6.5958,17.0,6.95703125,860.0,3.359375,34.02,2.368
4.125,36.0,6.030927835051546,1213.0,3.1262886597938144,34.01,2.13
5.4824,15.0,6.551051051051051,2410.0,3.6186186186186187,34.0,1.797
5.7338,5.0,5.804012345679013,2335.0,3.603395061728395,34.0,2.254
2.5781,28.0,5.48062015503876,561.0,4.348837209302325,34.0,1.116
5.7021,15.0,6.437007874015748,2711.0,3.557742782152231,34.0,1.931
3.6361,17.0,5.690134529147982,7343.0,3.2928251121076233,34.02,1.577
3.4267,11.0,5.128698224852071,2163.0,3.1997041420118344,34.03,1.644
4.7056,20.0,5.904137931034483,4861.0,3.352413793103448,34.03,1.655
3.0396,16.0,4.83756345177665,1946.0,3.292724196277496,34.03,1.243
3.4184,20.0,4.721481481481481,3690.0,2.7333333333333334,34.03,1.625
3.2073,20.0,4.76332899869961,5718.0,3.717815344603381,34.01,1.235
2.3,30.0,5.015444015444015,2170.0,4.1891891891891895,34.01,0.956
4.1719,24.0,5.063725490196078,486.0,2.3823529411764706,34.15,2.135
8.5282,25.0,7.831050228310502,1284.0,2.9315068493150687,34.15,3.601
6.4559,16.0,7.641160949868074,1165.0,3.073878627968338,34.15,3.929
6.7813,4.0,7.037931034482758,1996.0,3.4413793103448276,34.15,2.863
6.9532,4.0,7.2701062215478,1871.0,2.8391502276176026,34.14,2.77
7.0844,11.0,7.83585313174946,1488.0,3.2138228941684663,34.14,3.25
6.9418,8.0,6.741035856573705,857.0,3.414342629482072,34.14,3.105
8.0103,20.0,8.856140350877194,965.0,3.3859649122807016,34.15,3.955
8.6573,16.0,7.598615916955017,949.0,3.283737024221453,34.14,3.54
7.9627,8.0,8.234463276836157,1271.0,3.5903954802259888,34.13,3.454
7.7234,10.0,8.016901408450705,1221.0,3.4394366197183097,34.13,3.041
6.3842,17.0,7.933660933660934,1289.0,3.167076167076167,34.13,3.071
5.3525,15.0,6.6849894291754755,1145.0,2.4207188160676534,34.12,1.917
6.075,19.0,7.8487229862475445,1523.0,2.9921414538310414,34.13,2.541
8.8204,22.0,7.449180327868852,933.0,3.059016393442623,34.12,3.905
8.4839,9.0,7.912244897959184,1815.0,3.704081632653061,34.14,4.067
5.9328,24.0,7.02317880794702,913.0,3.0231788079470197,34.13,2.559
6.2083,17.0,7.403940886699507,1291.0,3.1798029556650245,34.12,2.427
6.0758,4.0,6.520361990950226,1479.0,2.230769230769231,34.12,2.268
5.8407,18.0,7.510416666666667,1682.0,3.504166666666667,34.12,2.029
3.6219,29.0,4.698234349919743,1710.0,2.744783306581059,34.11,1.766
2.5868,16.0,5.617414248021108,932.0,2.45910290237467,34.11,1.469
4.2969,30.0,5.864035087719298,1404.0,3.0789473684210527,34.11,1.656
2.6929,16.0,4.942973523421589,794.0,1.6171079429735233,34.11,1.193
5.7214,16.0,6.231428571428571,1133.0,3.237142857142857,34.12,2.594
5.5292,16.0,6.875,1414.0,3.0474137931034484,34.11,2.086
6.1195,16.0,7.75251509054326,1726.0,3.4728370221327967,34.12,2.511
5.0681,19.0,5.939655172413793,1635.0,2.8189655172413794,34.11,2.305
6.5587,27.0,6.227642276422764,1071.0,2.902439024390244,34.12,2.39
5.3368,28.0,7.241558441558442,1140.0,2.961038961038961,34.11,2.335
2.6074,17.0,4.43801652892562,1722.0,2.0330578512396693,34.1,1.375
2.8326,11.0,4.560148056755089,3841.0,2.3695249845774216,34.1,1.63
3.875,28.0,5.767123287671233,601.0,2.7442922374429224,34.1,1.74
4.3438,19.0,5.181500872600349,1326.0,2.3141361256544504,34.1,1.557
3.6,19.0,5.24223602484472,622.0,1.9316770186335404,34.1,1.364
3.4634,37.0,5.505586592178771,939.0,2.622905027932961,34.1,1.453
2.2429,26.0,3.4608208955223883,1109.0,2.0690298507462686,34.1,1.5
2.4667,30.0,4.234782608695652,1014.0,2.9391304347826086,34.1,1.06
2.9812,22.0,4.8955696202531644,773.0,2.4462025316455698,34.09,1.488
2.7266,17.0,4.038391224862888,2417.0,2.209323583180987,34.09,1.01
3.6667,26.0,6.122340425531915,593.0,3.154255319148936,34.09,1.663
3.2321,20.0,5.3755458515283845,1117.0,2.438864628820961,34.09,1.625
3.0357,23.0,4.470219435736677,954.0,2.9905956112852663,34.09,1.515
4.3958,33.0,5.936893203883495,1209.0,2.9344660194174756,34.09,1.456
5.1261,20.0,6.137404580152672,1655.0,3.1583969465648853,34.13,1.588
6.148,17.0,7.133587786259542,831.0,3.1717557251908395,34.11,2.439
4.4637,31.0,5.88735632183908,1204.0,2.767816091954023,34.11,1.928
2.6582,15.0,4.540208136234626,2554.0,2.416272469252602,34.1,1.228
2.6818,8.0,4.649673202614379,2251.0,2.942483660130719,34.09,1.141
3.05,34.0,4.499207606973059,1822.0,2.8874801901743266,34.09,1.213
2.7083,46.0,4.129251700680272,701.0,2.3843537414965987,34.09,1.163
3.0284,44.0,4.680981595092025,831.0,2.549079754601227,34.1,1.158
2.7159,44.0,5.1054545454545455,1444.0,2.6254545454545455,34.1,1.393
3.3482,21.0,5.366824644549763,3067.0,2.9071090047393366,34.08,1.373
3.0978,28.0,4.937751004016064,1230.0,2.4698795180722892,34.08,1.372
3.5036,29.0,5.0,1278.0,3.472826086956522,34.07,1.234
1.7806,24.0,4.058732612055642,2204.0,3.4064914992272026,34.07,1.35
4.0375,32.0,5.877483443708609,1067.0,3.533112582781457,34.07,1.213
4.7176,35.0,6.703324808184143,1074.0,2.7468030690537084,34.08,1.664
3.3836,38.0,5.693581780538302,1410.0,2.919254658385093,34.08,1.449
2.9474,37.0,4.869047619047619,1165.0,2.3115079365079363,34.07,1.396
2.2244,24.0,4.706635622817229,2174.0,2.530849825378347,34.06,1.149
2.8702,36.0,5.245569620253165,964.0,2.440506329113924,34.07,1.37
2.587,33.0,5.549333333333333,1008.0,2.688,34.07,1.381
3.3036,36.0,5.689655172413793,623.0,2.3869731800766285,34.08,1.41
3.9227,33.0,5.949593495934959,1773.0,2.8829268292682926,34.08,1.572
3.3958,37.0,6.018691588785047,1284.0,3.0,34.08,1.304
3.2083,43.0,5.038363171355499,1036.0,2.649616368286445,34.07,1.228
3.375,52.0,5.1807780320366135,1031.0,2.3592677345537756,34.08,1.443
5.4689,40.0,6.648760330578512,624.0,2.5785123966942147,34.08,1.582
3.495,35.0,4.956521739130435,729.0,2.8814229249011856,34.08,1.18
2.4464,33.0,4.183157894736842,1369.0,2.8821052631578947,34.08,1.226
3.8355,38.0,5.112994350282486,1257.0,3.5508474576271185,34.08,1.117
3.4432,39.0,5.353535353535354,1537.0,3.105050505050505,34.07,1.067
3.3936,15.0,5.532697547683924,2884.0,3.9291553133514987,34.07,1.27
3.1597,30.0,6.097777777777778,1047.0,4.653333333333333,34.08,1.163
2.8977,19.0,5.0726744186046515,2818.0,4.09593023255814,34.09,1.262
4.0139,26.0,5.779151943462898,2259.0,3.991166077738516,34.09,1.32
3.125,22.0,4.714542190305206,1678.0,3.012567324955117,34.08,1.118
4.4946,24.0,5.294896030245747,2064.0,3.9017013232514177,34.08,1.36
3.0199,20.0,5.212922173274596,2229.0,3.2731277533039647,34.08,1.288
4.4205,23.0,5.078328981723238,1483.0,3.8720626631853787,34.09,1.355
4.6167,11.0,4.694835680751174,1503.0,3.528169014084507,34.09,1.44
4.7147,12.0,5.251482799525504,2400.0,2.8469750889679717,34.08,1.587
4.9063,15.0,6.013363028953229,1432.0,3.1893095768374167,34.08,1.598
1.4464,35.0,4.231810490693739,1182.0,2.0,34.07,1.132
1.9236,52.0,4.5064935064935066,558.0,2.4155844155844157,34.07,1.172
2.0893,41.0,3.369565217391304,349.0,2.528985507246377,34.06,1.125
2.5677,16.0,4.326133909287257,5110.0,3.6789056875449964,34.07,1.289
2.2765,30.0,4.021645021645021,2647.0,3.8196248196248197,34.07,0.981
2.837,38.0,4.57089552238806,1823.0,3.4011194029850746,34.07,1.112
2.6913,52.0,4.630985915492958,1269.0,3.574647887323944,34.07,1.083
2.4583,26.0,4.361643835616438,1182.0,3.2383561643835614,34.06,1.104
1.608,39.0,4.181547619047619,1489.0,4.431547619047619,34.06,0.918
2.25,41.0,3.5059880239520957,1479.0,4.42814371257485,34.06,0.905
1.7292,43.0,3.8535353535353534,851.0,4.297979797979798,34.06,0.792
1.9659,50.0,4.333333333333333,590.0,4.01360544217687,34.06,0.857
2.3636,39.0,3.9933993399339935,1294.0,4.270627062706271,34.06,0.883
2.3347,36.0,4.4760994263862335,2138.0,4.087954110898662,34.05,1.04
2.5391,33.0,4.324324324324325,831.0,3.7432432432432434,34.05,1.086
3.625,6.0,5.40463645943098,2533.0,2.6691253951527925,34.05,1.136
4.6563,16.0,6.093457943925234,1973.0,3.6878504672897194,34.04,1.62
4.7872,16.0,5.845505617977528,1332.0,3.741573033707865,34.04,1.476
3.6467,14.0,5.174168297455969,2021.0,3.954990215264188,34.05,1.475
3.9336,15.0,5.553191489361702,2039.0,3.337152209492635,34.04,1.51
4.2054,10.0,5.515837104072398,2079.0,3.1357466063348416,34.04,1.599
3.2062,6.0,4.809847198641766,1717.0,2.9151103565365024,34.05,1.675
5.2551,13.0,6.071428571428571,1284.0,3.3968253968253967,34.04,1.943
3.0598,13.0,4.310055865921788,776.0,2.1675977653631286,34.04,0.997
3.9107,27.0,5.572815533980583,321.0,3.116504854368932,34.04,1.865
4.4042,9.0,5.416452442159383,1138.0,2.9254498714652954,34.02,1.591
5.753,14.0,6.0710227272727275,1151.0,3.2698863636363638,34.03,1.855
4.8906,16.0,6.404210526315789,1516.0,3.191578947368421,34.02,1.785
6.7544,11.0,6.966804979253112,1690.0,3.5062240663900415,34.02,2.079
3.449,15.0,5.151515151515151,2373.0,2.765734265734266,34.03,1.491
2.5048,28.0,3.9864864864864864,2623.0,4.430743243243243,34.04,1.0
3.0057,32.0,4.212686567164179,1378.0,5.141791044776119,34.05,0.969
2.1944,27.0,4.02,1684.0,4.811428571428571,34.05,0.957
4.8281,11.0,5.525606469002695,1044.0,2.8140161725067387,34.03,1.37
2.4716,21.0,3.7210743801652892,2556.0,5.2809917355371905,34.04,1.025
4.1779,10.0,5.817850637522769,2088.0,3.80327868852459,34.03,1.591
4.0611,10.0,5.88086642599278,2637.0,3.1732851985559565,34.02,1.58
5.6168,13.0,6.727524204702628,2780.0,3.8450899031811896,34.02,1.754
5.5632,9.0,7.241086587436333,2280.0,3.870967741935484,34.02,1.951
4.8311,15.0,6.3478260869565215,2240.0,3.607085346215781,34.03,1.76
5.0431,16.0,6.296296296296297,1207.0,3.7253086419753085,34.02,1.641
3.8125,15.0,5.460365853658536,1219.0,3.716463414634146,34.02,1.703
5.2849,16.0,5.907303370786517,1305.0,3.6657303370786516,34.02,1.604
5.5677,16.0,6.2719665271966525,918.0,3.8410041841004183,34.03,1.754
2.8281,33.0,4.204761904761905,1007.0,4.795238095238095,34.05,1.036
3.1672,8.0,5.524832214765101,1785.0,2.3959731543624163,34.04,1.502
5.5425,12.0,7.181585677749361,3019.0,3.860613810741688,34.02,2.023
2.125,6.0,5.904761904761905,119.0,2.8333333333333335,34.02,4.167
3.9696,25.0,10.352941176470589,99.0,2.911764705882353,34.01,5.0
7.7197,8.0,9.0,25.0,3.5714285714285716,34.02,2.75
2.4375,29.0,6.74496644295302,513.0,3.442953020134228,33.99,1.813
5.411,5.0,5.137037037037037,855.0,3.1666666666666665,34.0,2.011
2.7284,26.0,6.004901960784314,717.0,3.514705882352941,33.98,2.25
4.2578,36.0,5.258823529411765,2886.0,33.95294117647059,33.94,1.833
4.0037,2.0,7.536463536463536,2801.0,2.798201798201798,34.0,2.452
5.485,3.0,8.543028685790526,4249.0,2.8345563709139427,34.15,3.431
5.9369,5.0,7.855313700384123,2795.0,3.5787451984635084,34.13,2.252
5.1333,4.0,7.107561665992721,7766.0,3.1403154063890013,34.12,1.818
3.9241,16.0,5.298245614035087,1463.0,3.6666666666666665,34.11,1.315
4.6437,21.0,7.507645259938838,1094.0,3.345565749235474,34.14,1.917
5.285,2.0,9.232253086419753,4436.0,3.4228395061728394,34.12,1.917
4.1,2.0,14.36,119.0,2.38,34.16,3.15
5.3638,3.0,6.444695259593679,2874.0,3.2437923250564333,34.14,2.063
7.8252,10.0,8.437611408199643,3819.0,3.4037433155080214,34.16,3.614
5.3678,7.0,7.38625,5499.0,3.436875,34.14,2.317
6.5138,16.0,8.127098321342926,5669.0,3.3986810551558753,34.15,3.115
5.5198,14.0,6.559751037344398,7363.0,3.055186721991701,34.14,2.456
4.4611,21.0,6.2759134973900075,4308.0,3.2125279642058167,34.13,1.646
4.6997,17.0,5.7786391042205,3954.0,3.405684754521964,34.12,1.569
3.8505,10.0,5.412126068376068,9716.0,2.59508547008547,34.13,1.696
4.7547,14.0,5.791438526630165,6443.0,3.207068193130911,34.11,1.576
4.8889,18.0,5.860894941634241,3360.0,3.2684824902723735,34.11,1.557
4.7193,4.0,5.664495114006515,3455.0,2.813517915309446,34.12,1.787
3.7973,4.0,4.860127157129882,2988.0,2.7138964577656677,34.12,1.813
3.6033,9.0,4.946764091858038,10323.0,2.693893528183716,34.1,1.326
2.3603,17.0,4.073743016759776,1987.0,2.2201117318435752,34.1,1.393
3.5186,4.0,4.555873925501433,3359.0,2.406160458452722,34.1,1.278
1.9531,27.0,4.075675675675676,746.0,4.032432432432432,34.09,1.008
3.9755,16.0,4.802,1757.0,3.514,34.09,1.204
3.1458,4.0,4.879818594104308,1083.0,2.45578231292517,34.07,1.188
5.0769,16.0,6.1046099290780145,2130.0,3.776595744680851,34.03,1.614
4.7857,14.0,5.9714285714285715,881.0,3.595918367346939,34.02,1.525
5.2692,4.0,5.756238003838772,3182.0,3.053742802303263,34.02,1.748
4.6727,5.0,5.395330739299611,3845.0,2.992217898832685,34.02,1.589
2.9386,18.0,4.895196506550218,4028.0,3.517903930131004,34.06,1.164
3.7917,5.0,4.770742358078603,1379.0,3.010917030567686,34.1,1.03
4.8283,4.0,6.795894428152493,5804.0,3.4041055718475075,34.13,1.419
3.2056,7.0,5.564485981308411,3567.0,3.333644859813084,34.12,1.341
3.6417,16.0,5.760820045558087,3388.0,3.85876993166287,34.13,1.19
0.8926,10.0,6.0,381.0,3.2016806722689077,34.14,1.161
4.1797,6.0,6.794212218649518,5690.0,3.6591639871382635,34.12,1.41
2.5833,35.0,4.472906403940887,667.0,3.2857142857142856,34.1,0.935
1.9583,7.0,5.362804878048781,1064.0,3.2439024390243905,34.1,1.088
3.5488,8.0,4.768218623481781,3310.0,3.3502024291497974,34.09,1.016
3.6394,32.0,5.4655172413793105,2612.0,4.503448275862069,34.09,0.992
3.1838,32.0,5.689655172413793,1124.0,3.8758620689655174,34.09,0.986
2.5833,30.0,4.546719681908549,1796.0,3.570576540755467,34.1,0.906
3.6602,18.0,5.455840455840455,2767.0,3.9415954415954415,34.08,1.207
2.9973,19.0,4.914330218068536,2482.0,3.866043613707165,34.07,1.134
3.915,28.0,5.652941176470589,1565.0,4.602941176470588,34.08,1.174
3.1028,17.0,5.137254901960785,1253.0,3.5098039215686274,34.08,1.064
1.5972,24.0,5.438502673796791,568.0,3.037433155080214,34.07,1.125
2.9107,27.0,5.807339449541284,1305.0,2.993119266055046,34.06,1.431
4.3397,24.0,6.508045977011494,1582.0,3.636781609195402,34.06,1.956
2.7574,33.0,6.021834061135372,884.0,3.8602620087336246,34.06,1.25
3.9464,20.0,7.644329896907217,660.0,3.402061855670103,34.05,2.077
5.1647,5.0,5.942942942942943,2456.0,3.6876876876876876,34.04,1.547
5.0175,4.0,5.424050632911392,2158.0,3.4145569620253164,34.04,1.434
4.1775,4.0,5.495446265938069,3527.0,3.2122040072859743,34.04,1.437
4.2429,3.0,7.3166571915861285,5820.0,3.3086981239340534,34.04,1.473
5.246,11.0,7.290148448043185,5221.0,3.5229419703103915,34.14,1.614
4.7909,4.0,7.9763779527559056,5020.0,3.293963254593176,34.15,1.492
5.3671,16.0,7.047808764940239,1778.0,7.083665338645418,34.18,1.818
